Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card
littlecrittersshirt,Little Critters Shirt,"<p><span style=""color: #8c8c8c; font-family: Lato; font-size: 15px; line-height: 24px; background-color: #fcfcfc;"">Sleeveless peplum shirt with a mandarin collar and gold ball buttons. Gathered peplum is&nbsp;longer at front and back with shorter sides. Wear with shorts or jeans or tuck into a high-waisted skirt which will sit perfectly inline over the waist gathers</span></p>",The Oblivious,Ladies Tops,"ladies, nzmade, theoblivious, tops",true,Size,8,,,,,10815,0,shopify,1,deny,manual,139.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/6fd996b15311eae356ee4a33c1f75c872eecf7b4.jpeg?v=1396821741,,false
littlecrittersshirt,,,,,,,Size,10,,,,,10816,0,shopify,0,deny,manual,139.00,,true,true,,,,
littlecrittersshirt,,,,,,,Size,12,,,,,10817,0,shopify,1,deny,manual,139.00,,true,true,,,,
lostwithoutyouplaysuitblack,Lost Without You Playsuit Black,"<div class=""page"" title=""Page 1"">
<div class=""section"">
<div class=""layoutArea"">
<div class=""column"">
<p><span style=""font-size: 11pt; font-family: HelveticaNeue;"">Beautifully soft cotton blend playsuit with chest panel detail, small capped sleeves, </span><span style=""font-size: 11pt; font-family: HelveticaNeue;"">loose fitting shorts and enclosed half </span><span style=""font-size: 11pt; font-family: HelveticaNeue;"">back zip&nbsp;</span></p>
</div>
</div>
</div>
</div>",Twiceshy the Label,Playsuits,"ladies, nz, playsuit, summer, twiceshy",true,Size,6,,,,,10027,0,shopify,1,deny,manual,150.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/03165bd713fce0e5f356e17490f31e8ee2595c95.jpeg?v=1396821744,,false
lostwithoutyouplaysuitblack,,,,,,,Size,8,,,,,10028,0,shopify,0,deny,manual,150.00,,true,true,,,,
lostwithoutyouplaysuitblack,,,,,,,Size,10,,,,,10029,0,shopify,1,deny,manual,150.00,,true,true,,,,
lostwithoutyouplaysuitblack,,,,,,,Size,12,,,,,10030,0,shopify,0,deny,manual,150.00,,true,true,,,,
lostwithoutyouplaysuitwhite,Lost Without You Playsuit White,"<div class=""page"" title=""Page 1"">
<div class=""section"">
<div class=""layoutArea"">
<div class=""column"">
<p><span style=""font-size: 11pt; font-family: HelveticaNeue;"">Beautifully soft cotton blend playsuit with chest panel detail, small capped sleeves, </span><span style=""font-size: 11pt; font-family: HelveticaNeue;"">loose fitting shorts and enclosed half </span><span style=""font-size: 11pt; font-family: HelveticaNeue;"">back zip&nbsp;</span></p>
</div>
</div>
</div>
</div>",Twiceshy the Label,Playsuits,"ladies, nz, playsuit, resortwear, summer, twiceshy",true,Size,10,,,,,10033,0,shopify,1,deny,manual,150.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/af4108594a59d3a7cf85c6c6750f7624b54a6e15.jpeg?v=1396821746,,false
lostwithoutyouplaysuitwhite,,,,,,,Size,12,,,,,10034,0,shopify,1,deny,manual,150.00,,true,true,,,,
lostwithoutyouplaysuitwhite,,,,,,,Size,6,,,,,10031,0,shopify,0,deny,manual,150.00,,true,true,,,,
lostwithoutyouplaysuitwhite,,,,,,,Size,8,,,,,10032,0,shopify,0,deny,manual,150.00,,true,true,,,,
burgundypencilcase,Maroon Pencil Case,"<p><span style=""font-family: Arial, Helvetica, sans-serif; font-size: 12px;"">Constructed with strong 600D polyester Nylon Zips Fully Lined Leather Handle</span></p>",Frank Stationery,Stationery,"frank, oneforone, pencilcase, stationery",true,Title,Default,,,,,10758,0,shopify,1,deny,manual,15.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/44375b0f3d03990e56bbae6193a894a181266f71.jpeg?v=1396821747,,false
material-1,Material 1,"",The Unknown Collective Customizable,Customizable,material,true,Title,Default Title,,,,,"",0,,1,deny,manual,0.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/photo_1.JPG?v=1398973792,,false
material-10-long-name,Material 10 long name,,The Unknown Collective Customizable,Customizable,material,true,Title,Default Title,,,,,"",0,,1,deny,manual,0.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/photo_5_e1a8bbea-6784-4212-838c-b485945dace9.JPG?v=1400036946,,false
material-2,Material 2,"",The Unknown Collective Customizable,Customizable,material,true,Title,Default Title,,,,,"",0,,1,deny,manual,0.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/photo_2.JPG?v=1398973893,,false
material-3,Material 3,"",The Unknown Collective Customizable,Customizable,material,true,Title,Default Title,,,,,"",0,,1,deny,manual,0.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/photo_3.JPG?v=1398973831,,false
material-4,Material 4,"",The Unknown Collective Customizable,Customizable,material,true,Title,Default Title,,,,,"",0,,1,deny,manual,0.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/photo_4.JPG?v=1398973995,,false
material-5,Material 5,"",The Unknown Collective Customizable,Customizable,material,true,Title,Default Title,,,,,"",0,,1,deny,manual,0.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/photo_5.JPG?v=1398973760,,false
material-test,Material 6,"",The Unknown Collective Customizable,Customizable,material,true,Title,Default Title,,,,,"",0,,1,deny,manual,0.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/photo_1_43e3f96c-f480-4d76-9a90-c34cc57b3e87.JPG?v=1400036719,,false
test2,Material 7 long name,"",The Unknown Collective Customizable,Customizable,material,true,Title,Default Title,,,,,"",0,,1,deny,manual,0.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/photo_2_ac52ff10-a4b5-4533-b0bc-207ecba2827a.JPG?v=1400036783,,false
material-test-2,Material 8,"",The Unknown Collective Customizable,Customizable,material,true,Title,Default Title,,,,,"",0,,1,deny,manual,0.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/photo_3_72e88f80-eeb8-498f-b367-b58365996939.JPG?v=1400036820,,false
material-test-4,Material 9,"",The Unknown Collective Customizable,Customizable,material,true,Title,Default Title,,,,,"",0,,1,deny,manual,0.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/photo_4_99a4062a-57d4-42d7-9c40-47f28e1bef5f.JPG?v=1400036865,,false
maverickbowtie,Maverick Bow Tie,"<p><span style=""color: #444444; font-family: 'Open Sans', sans-serif; font-size: 12px; line-height: 21px;"">The Maverick is a self-tie bow tie.&nbsp;It&rsquo;s made from 100% cotton cloth and comes in a custom box with tying instructions. The size is adjustable.</span></p>
<p><span style=""color: #444444; font-family: 'Open Sans', sans-serif; font-size: 12px; line-height: 21px;"">Crafted in New Zealand.</span></p>",Falvé,Bow Ties,"bowtie, classy, falve, menswear, nzmade",true,Title,Default,,,,,10619,0,shopify,0,deny,manual,60.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/8bef9e2131f28c1075407909be87f04821b1652d.jpeg?v=1396821748,,false
midnightbluecardi,Midnight Blue Cardi,"<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px;"">Features etched lamb print on suede elbow patches and pocket detailing.</span></p>
<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px;"">Handmade in New Zealand</span></p>",d̶̶i̶̶s̶̶h̶̶o̶̶n̶̶e̶̶s̶̶t̶ want,Sweaters,"cardigan, dishonestwant, handmade",true,Size,Small,,,,,10192,0,shopify,0,deny,manual,140.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/e6b2ce51c4574ccf0164be6cc67f5cc0283d53ff.jpeg?v=1396821751,,false
midnightbluecardi,,,,,,,Size,Medium,,,,,10193,0,shopify,0,deny,manual,140.00,,true,true,,,,
midnightbluecardi,,,,,,,Size,Large,,,,,10194,0,shopify,1,deny,manual,140.00,,true,true,,,,
midnightbluecardi,,,,,,,Size,Extra Large,,,,,10195,0,shopify,0,deny,manual,140.00,,true,true,,,,
midnightbluekatshorts,Midnight Blue Kat Shorts,"<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"">Hand quilted cotton fabric shorts.</span></p>",d̶̶i̶̶s̶̶h̶̶o̶̶n̶̶e̶̶s̶̶t̶ want,Shorts,"dishonestwant, handmade, menswear, shorts",true,Size,Small,,,,,10248,0,shopify,0,deny,manual,100.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/08c62b76c30be4fbd380c85b5c296cc8a6ccacfa.jpeg?v=1396821753,,false
midnightbluekatshorts,,,,,,,Size,Medium,,,,,10249,0,shopify,1,deny,manual,100.00,,true,true,,,,
midnightbluekatshorts,,,,,,,Size,Large,,,,,10250,0,shopify,0,deny,manual,100.00,,true,true,,,,
midnightbluekatshorts,,,,,,,Size,Extra Large,,,,,10251,0,shopify,0,deny,manual,100.00,,true,true,,,,
mintlilaczigzaga5notebook,Mint Chevron 1B5 Notebook,"<p><span style=""font-family: Arial, Helvetica, sans-serif; font-size: 12px;"">Paperback 1B5 Notebook Cover: 300gsm glossy Inner pages: 100gsm 60 pages Sewn Stitching</span></p>",Frank Stationery,Stationery,"frank, mint, notebooks, oneforone, stationery",true,Title,Default,,,,,10522,0,shopify,1,deny,manual,12.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/d1c1a4317c468d9bc33147ee491df0e6c1a5752a.jpeg?v=1396821754,,false
lightbluechairmanshirt,Mint SS Chairman Shirt,"<p class=""p1"">We are proud to present our carefully crafted, more casual edition of our ever-popular Chairman Shirt. In honing this design, we removed the darts for a slightly relaxed fit, and returned to a traditional Western take on button-holing, placing them vertically. The garment offers a clean, modern, unadulterated aesthetic; reminiscent of the old school approach to resort-wear, and engineered to add some class to your summer wardrobe.</p>
<p>&nbsp;</p>
<p class=""p1""><span class=""s1"">&equiv;</span> Mandarin collar <br /> <span class=""s1"">&equiv;</span> Cotton/spandex mix <br /> <span class=""s1"">&equiv;</span> Contrasting black buttons <br /> <span class=""s1"">&equiv;</span> Clean, contemporary aesthetic <br /> <span class=""s1"">&equiv;</span> Looser, slightly more casual summer fit</p>",The Lucid Collective,Dress Shirts,"chairman, menswear, shirts, thelucidcollective",true,Size,Small,,,,,10443,0,shopify,1,deny,manual,149.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/b5f0a9202b4450e122487245af410ef5685c4a6e.jpeg?v=1396821756,,false
lightbluechairmanshirt,,,,,,,Size,Medium,,,,,10444,0,shopify,2,deny,manual,149.00,,true,true,,,,
lightbluechairmanshirt,,,,,,,Size,Large,,,,,10445,0,shopify,2,deny,manual,149.00,,true,true,,,,
lightbluechairmanshirt,,,,,,,Size,Extra Large,,,,,10446,0,shopify,2,deny,manual,149.00,,true,true,,,,
mosquitoebony,Mosquito Ebony,"<ul style=""padding: 0px 0px 10px 40px; margin: 0px; list-style: none; color: #4d4d4d; font-family: Arial; font-size: 12px; line-height: 20px;"">
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Eco-friendly sunglasses handcrafted from sustainable Ebony</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Speciallly treated to expose yellow hues.</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Due to the nature of wood, every pair is unique.</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">TAC polarised lenses&nbsp;100% UVA/UVB protection</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">German stainless steel spring hinges</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Water-proof (swim-tested)</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Frame size - 140mm wide</li>
</ul>
<p style=""padding: 0px; margin: 0px 0px 20px; color: #4d4d4d; font-family: Arial; font-size: 12px; line-height: 20px;"">The Mosquito frame is cut in a vintage style spectacle shape. The frame is constructed from Ebony which has been specially treated to expose the colourful yellow hues in the wood creating a truly sophisticated frame.</p>",Under The Sun,Sunglasses,"ebony, eco, sunglasses, sunnies, underthesun, wood",true,Title,Default,,,,,10861,0,shopify,1,deny,manual,149.90,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/ba735874adfd35ea61f464bb4463c716ceff7dce.jpeg?v=1396821757,,false
mosquitomapleblack,Mosquito Maple/Black,"<ul style=""padding: 0px 0px 10px 40px; margin: 0px; list-style: none; color: #4d4d4d; font-family: Arial; font-size: 12px; line-height: 20px;"">
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Eco-friendly sunglasses handcrafted from sustainable Canadian Maple</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Due to the nature of wood, every pair is unique.</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">TAC polarised lenses&nbsp;100% UVA/UVB protection</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">German stainless steel spring hinges</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Water-proof (swim-tested)</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Frame size - 140mm wide</li>
</ul>
<p style=""padding: 0px; margin: 0px 0px 20px; color: #4d4d4d; font-family: Arial; font-size: 12px; line-height: 20px;"">The Mosquito frame is cut in a vintage style spectacle shape. The frame is constructed from 7ply Maple with various colour layers consisting of a black outer followed by turqoise, yellow, blue and hot pink. The result is an awesome marbled black outer accentuated with coloured edges on side of the frames coupled with an explosion of colour inside the frame.</p>",Under The Sun,Sunglasses,"eco, maple, summer, sunglasses, sunnies, underthesun, wood",true,Title,Default,,,,,10495,0,shopify,0,deny,manual,159.90,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/05600d10d38c5c87ef559e99146571439f9a7ce6.jpeg?v=1396821758,,false
mosquitomaplebrown,Mosquito Maple/Brown,"<ul style=""padding: 0px 0px 10px 40px; margin: 0px; list-style: none; color: #4d4d4d; font-family: Arial; font-size: 12px; line-height: 20px;"">
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Eco-friendly sunglasses handcrafted from sustainable Canadian Maple</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Due to the nature of wood, every pair is unique.</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">TAC polarised lenses&nbsp;100% UVA/UVB protection</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">German stainless steel spring hinges</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Water-proof (swim-tested)</li>
<li style=""padding: 0px; margin: 0px; list-style: disc;"">Frame size - 140mm wide</li>
</ul>
<p style=""padding: 0px; margin: 0px 0px 20px; color: #4d4d4d; font-family: Arial; font-size: 12px; line-height: 20px;"">The Mosquito frame is cut in a vintage style spectacle shape. The frame is constructed from 7ply Maple with various colour layers consisting of a black outer followed by turqoise, yellow, blue and hot pink. The result is an awesome marbled black outer accentuated with coloured edges on side of the frames coupled with an explosion of colour inside the frame.</p>",Under The Sun,Sunglasses,"eco, maple, summer, sunglasses, sunnies, underthesun, wood",true,Title,Default,,,,,10496,0,shopify,1,deny,manual,159.90,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/cbc03cd731424181230ce00f237c4979504971fc.jpeg?v=1396821759,,false
mosscardi,Moss Cardi,"<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px;"">Features etched lamb print on suede elbow patches and pocket detailing.</span></p>
<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px;"">Handmade in New Zealand</span></p>",d̶̶i̶̶s̶̶h̶̶o̶̶n̶̶e̶̶s̶̶t̶ want,Sweaters,"cardigan, dishonestwant, handmade",true,Size,Small,,,,,10196,0,shopify,0,deny,manual,140.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/e9e850ecaf2af40b7ebbaa882fffc2e5cda58a50.jpeg?v=1396821761,,false
mosscardi,,,,,,,Size,Medium,,,,,10197,0,shopify,1,deny,manual,140.00,,true,true,,,,
mosscardi,,,,,,,Size,Large,,,,,10198,0,shopify,0,deny,manual,140.00,,true,true,,,,
mosscardi,,,,,,,Size,Extra Large,,,,,10199,0,shopify,0,deny,manual,140.00,,true,true,,,,
mushimushia4notebook,Mushi Mushi A4 Notebook,"<p><span style=""font-family: Arial, Helvetica, sans-serif; font-size: 12px;"">Paperback A4 Notebook Cover: 300gsm glossy Inner pages: 100gsm 60 pages Sewn Stitching</span></p>",Frank Stationery,Stationery,"a4, frank, mushroom, notebooks, oneforone, stationery",true,Title,Default,,,,,10910,0,shopify,3,deny,manual,14.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/901f170388edb0c7a2f8cf792c4f5013c4efa9b9.jpeg?v=1396821763,,false
mustardcardi,Mustard Cardi,"<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px;"">Features etched lamb print on suede elbow patches and pocket detailing.</span></p>
<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px;"">Handmade in New Zealand</span></p>",d̶̶i̶̶s̶̶h̶̶o̶̶n̶̶e̶̶s̶̶t̶ want,Sweaters,"auckland, cardigan, dishonestwant, handmade",true,Size,Small,,,,,10188,0,shopify,0,deny,manual,140.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/9f291d042f147caa38ed0543ad48e25dc3230a7f.jpeg?v=1396821765,,false
